Date,Price,Open,High,Low,Change
6/27/2014,6.2185,6.2248,6.2249,6.2151,-0.09%
6/30/2014,6.2038,6.2179,6.2179,6.1986,-0.24%
7/1/2014,6.2,6.203,6.2069,6.1963,-0.06%
7/2/2014,6.2106,6.2001,6.2134,6.2001,0.17%
7/3/2014,6.212,6.21,6.2158,6.2091,0.02%
7/4/2014,6.204,6.213,6.2137,6.202,-0.13%
7/7/2014,6.2038,6.2033,6.2044,6.1971,0.00%
7/8/2014,6.2015,6.2015,6.2063,6.2007,-0.04%
7/9/2014,6.1999,6.202,6.202,6.1935,-0.03%
7/10/2014,6.2028,6.199,6.2028,6.1937,0.05%
7/11/2014,6.2035,6.2022,6.2088,6.2013,0.01%
7/14/2014,6.2061,6.2025,6.2079,6.2016,0.04%
7/15/2014,6.208,6.2059,6.2114,6.2053,0.03%
7/16/2014,6.204,6.2069,6.2109,6.2025,-0.06%
7/17/2014,6.2038,6.2045,6.2048,6.1997,0.00%
7/18/2014,6.208,6.204,6.2095,6.2005,0.07%
7/21/2014,6.2093,6.2079,6.2093,6.2039,0.02%
7/22/2014,6.203,6.2082,6.2082,6.2025,-0.10%
7/23/2014,6.1988,6.2034,6.2034,6.1972,-0.07%
7/24/2014,6.1947,6.1982,6.1982,6.1905,-0.07%
7/25/2014,6.1917,6.1944,6.1971,6.1895,-0.05%
7/28/2014,6.1875,6.1911,6.1911,6.184,-0.07%
7/29/2014,6.1805,6.1862,6.1862,6.179,-0.11%
7/30/2014,6.1715,6.18,6.1823,6.1707,-0.15%
7/31/2014,6.174,6.1712,6.176,6.1696,0.04%
8/1/2014,6.1798,6.1737,6.1801,6.1721,0.09%
8/4/2014,6.1785,6.1794,6.1822,6.1745,-0.02%
8/5/2014,6.1707,6.1773,6.178,6.1701,-0.13%
8/6/2014,6.163,6.1714,6.1718,6.1618,-0.12%
8/7/2014,6.162,6.1623,6.1627,6.1554,-0.02%
8/8/2014,6.1562,6.162,6.162,6.1541,-0.09%
8/11/2014,6.1535,6.1561,6.1561,6.1514,-0.04%
8/12/2014,6.158,6.1528,6.1583,6.1525,0.07%
8/13/2014,6.1536,6.1583,6.162,6.1529,-0.07%
8/14/2014,6.1525,6.1538,6.1552,6.1499,-0.02%
8/15/2014,6.1472,6.149,6.1505,6.144,-0.09%
8/18/2014,6.143,6.147,6.1486,6.1415,-0.07%
8/19/2014,6.1413,6.1427,6.144,6.1355,-0.03%
8/20/2014,6.14,6.1426,6.1469,6.1393,-0.02%
8/21/2014,6.1515,6.146,6.1547,6.1449,0.19%
8/22/2014,6.1515,6.158,6.1609,6.1509,0.00%
8/25/2014,6.1544,6.1533,6.1551,6.1485,0.05%
8/26/2014,6.1525,6.1535,6.1558,6.1506,-0.03%
8/27/2014,6.1433,6.148,6.1493,6.1413,-0.15%
8/28/2014,6.1428,6.1418,6.1438,6.1401,-0.01%
8/29/2014,6.1433,6.1422,6.147,6.142,0.01%
9/1/2014,6.142,6.1437,6.1448,6.1377,-0.02%
9/2/2014,6.1482,6.143,6.1486,6.1418,0.10%
9/3/2014,6.141,6.1465,6.1483,6.1394,-0.12%
9/4/2014,6.1386,6.1375,6.1395,6.133,-0.04%
9/5/2014,6.1405,6.1431,6.1436,6.1365,0.03%
9/8/2014,6.1405,6.1405,6.1415,6.1405,0.00%
9/9/2014,6.1364,6.1409,6.1411,6.1308,-0.07%
9/10/2014,6.1294,6.1327,6.1337,6.1271,-0.11%
9/11/2014,6.13,6.1311,6.1328,6.1283,0.01%
9/12/2014,6.1346,6.1305,6.1364,6.1305,0.08%
9/15/2014,6.142,6.1385,6.1443,6.1373,0.12%
9/16/2014,6.146,6.149,6.1535,6.1453,0.07%
9/17/2014,6.139,6.1459,6.1464,6.1377,-0.11%
9/18/2014,6.1405,6.1396,6.1462,6.1396,0.02%
9/19/2014,6.141,6.1411,6.1418,6.136,0.01%
9/22/2014,6.1405,6.1405,6.1417,6.1368,-0.01%
9/23/2014,6.1378,6.14,6.1436,6.1368,-0.04%
9/24/2014,6.1366,6.1375,6.1395,6.1328,-0.02%
9/25/2014,6.136,6.1345,6.1401,6.1335,-0.01%
9/26/2014,6.1271,6.1365,6.1372,6.1238,-0.15%
9/29/2014,6.15,6.1255,6.1506,6.1255,0.37%
9/30/2014,6.1385,6.1491,6.153,6.138,-0.19%
10/1/2014,6.1385,6.1385,6.139,6.1385,0.00%
10/2/2014,6.1385,6.1385,6.139,6.1385,0.00%
10/3/2014,6.139,6.1385,6.139,6.1385,0.01%
10/6/2014,6.139,6.139,6.139,6.136,0.00%
10/7/2014,6.139,6.139,6.139,6.136,0.00%
10/8/2014,6.139,6.1385,6.1398,6.1328,0.00%
10/9/2014,6.1302,6.1319,6.1345,6.1288,-0.14%
10/10/2014,6.1311,6.1295,6.1346,6.1292,0.01%
10/13/2014,6.1255,6.13,6.1315,6.1238,-0.09%
10/14/2014,6.1255,6.1245,6.1263,6.1219,0.00%
10/15/2014,6.1259,6.1242,6.129,6.1232,0.01%
10/16/2014,6.1232,6.1232,6.1251,6.1213,-0.04%
10/17/2014,6.1239,6.123,6.1269,6.1227,0.01%
10/20/2014,6.1235,6.1235,6.1251,6.1214,-0.01%
10/21/2014,6.121,6.1224,6.1242,6.1185,-0.04%
10/22/2014,6.1182,6.1215,6.1217,6.1162,-0.05%
10/23/2014,6.1195,6.1175,6.121,6.1174,0.02%
10/24/2014,6.117,6.119,6.1223,6.1152,-0.04%
10/27/2014,6.1165,6.1159,6.1172,6.1125,-0.01%
10/28/2014,6.1132,6.1164,6.1166,6.1113,-0.05%
10/29/2014,6.1112,6.113,6.1135,6.1077,-0.03%
10/30/2014,6.1145,6.1153,6.1165,6.1125,0.05%
10/31/2014,6.1127,6.115,6.1152,6.1072,-0.03%
11/3/2014,6.1183,6.1166,6.1191,6.1157,0.09%
11/4/2014,6.1152,6.1175,6.1189,6.1136,-0.05%
11/5/2014,6.114,6.1115,6.1149,6.11,-0.02%
11/6/2014,6.112,6.115,6.1163,6.1107,-0.03%
11/7/2014,6.1227,6.1116,6.1231,6.1116,0.18%
11/10/2014,6.1195,6.1175,6.1206,6.1127,-0.05%
11/11/2014,6.1245,6.1195,6.1255,6.1161,0.08%
11/12/2014,6.1262,6.1218,6.1282,6.1218,0.03%
11/13/2014,6.1248,6.1261,6.128,6.1232,-0.02%
11/14/2014,6.1295,6.1213,6.1315,6.1208,0.08%
11/17/2014,6.1243,6.1291,6.1301,6.1229,-0.08%
11/18/2014,6.1213,6.1245,6.125,6.1179,-0.05%
11/19/2014,6.1195,6.1209,6.122,6.1157,-0.03%
11/20/2014,6.1235,6.1195,6.1259,6.1195,0.07%
11/21/2014,6.1249,6.1196,6.1258,6.1189,0.02%
11/24/2014,6.1417,6.1287,6.1446,6.1285,0.27%
11/25/2014,6.1365,6.1411,6.1462,6.1355,-0.08%
11/26/2014,6.1391,6.133,6.1399,6.1315,0.04%
11/27/2014,6.1391,6.1385,6.1393,6.1336,0.00%
11/28/2014,6.1432,6.138,6.149,6.138,0.07%
12/1/2014,6.152,6.1429,6.152,6.1429,0.14%
12/2/2014,6.1495,6.1462,6.1512,6.1457,-0.04%
12/3/2014,6.1502,6.1497,6.1528,6.1461,0.01%
12/4/2014,6.1546,6.1505,6.1556,6.1482,0.07%
12/5/2014,6.1502,6.1502,6.1541,6.1492,-0.07%
12/8/2014,6.173,6.149,6.173,6.1469,0.37%
12/9/2014,6.1878,6.172,6.2081,6.1696,0.24%
12/10/2014,6.1765,6.1866,6.1978,6.1665,-0.18%
12/11/2014,6.1886,6.1705,6.1905,6.168,0.20%
12/12/2014,6.1869,6.1885,6.1995,6.1803,-0.03%
12/15/2014,6.1905,6.1875,6.195,6.1825,0.06%
12/16/2014,6.1895,6.1905,6.1982,6.1882,-0.02%
12/17/2014,6.197,6.1897,6.1985,6.1868,0.12%
12/18/2014,6.2145,6.1966,6.221,6.1966,0.28%
12/19/2014,6.2199,6.2148,6.2306,6.2132,0.09%
12/22/2014,6.2215,6.2195,6.2278,6.2149,0.03%
12/23/2014,6.2259,6.2215,6.2279,6.2199,0.07%
12/24/2014,6.2153,6.2265,6.2318,6.2142,-0.17%
12/25/2014,6.197,6.2145,6.2165,6.1902,-0.29%
12/26/2014,6.2129,6.1975,6.2129,6.1975,0.26%
12/29/2014,6.2225,6.2105,6.2289,6.2102,0.15%
12/30/2014,6.202,6.2215,6.2346,6.1945,-0.33%
12/31/2014,6.2061,6.201,6.2075,6.1893,0.07%
1/1/2015,6.2061,6.2046,6.2061,6.2046,0.00%
1/2/2015,6.2061,6.2046,6.2061,6.2046,0.00%
1/5/2015,6.2206,6.2173,6.224,6.2134,0.23%
1/6/2015,6.213,6.2195,6.2204,6.2055,-0.12%
1/7/2015,6.213,6.211,6.2145,6.206,0.00%
1/8/2015,6.2146,6.2135,6.2203,6.2115,0.03%
1/9/2015,6.2088,6.2095,6.2118,6.2043,-0.09%
1/12/2015,6.2032,6.2087,6.2092,6.1952,-0.09%
1/13/2015,6.1975,6.2024,6.205,6.1965,-0.09%
1/14/2015,6.1959,6.198,6.1982,6.1926,-0.03%
1/15/2015,6.1875,6.1941,6.1969,6.187,-0.14%
1/16/2015,6.207,6.1946,6.213,6.192,0.32%
1/19/2015,6.2195,6.2204,6.224,6.213,0.20%
1/20/2015,6.214,6.2189,6.2192,6.211,-0.09%
1/21/2015,6.2115,6.216,6.2196,6.2096,-0.04%
1/22/2015,6.2088,6.2115,6.2118,6.2055,-0.04%
1/23/2015,6.2284,6.2174,6.2286,6.2156,0.32%
1/26/2015,6.254,6.2444,6.2558,6.2444,0.41%
1/27/2015,6.2435,6.2476,6.2532,6.2416,-0.17%
1/28/2015,6.248,6.2375,6.2486,6.237,0.07%
1/29/2015,6.2466,6.2472,6.2516,6.245,-0.02%
1/30/2015,6.25,6.2465,6.2516,6.246,0.05%
2/2/2015,6.2596,6.2495,6.2603,6.2495,0.15%
2/3/2015,6.2578,6.2553,6.2586,6.252,-0.03%
2/4/2015,6.2477,6.2453,6.2505,6.2441,-0.16%
2/5/2015,6.2521,6.255,6.2555,6.2496,0.07%
2/6/2015,6.244,6.2521,6.2526,6.236,-0.13%
2/9/2015,6.247,6.2443,6.2504,6.2441,0.05%
2/10/2015,6.241,6.2462,6.2473,6.2396,-0.10%
2/11/2015,6.2427,6.2415,6.2456,6.2402,0.03%
2/12/2015,6.2445,6.2423,6.2476,6.2423,0.03%
2/13/2015,6.2403,6.245,6.2454,6.2367,-0.07%
2/16/2015,6.2485,6.2435,6.2493,6.2422,0.13%
2/17/2015,6.2551,6.254,6.2554,6.2518,0.11%
2/18/2015,6.2541,6.2541,6.2541,6.2541,-0.02%
2/19/2015,6.2541,6.2541,6.2541,6.2541,0.00%
2/20/2015,6.2541,6.2541,6.2541,6.2541,0.00%
2/23/2015,6.2551,6.2541,6.2551,6.2541,0.02%
2/24/2015,6.2551,6.2551,6.2551,6.2551,0.00%
2/25/2015,6.2594,6.2565,6.2603,6.256,0.07%
2/26/2015,6.2589,6.2593,6.2604,6.2573,-0.01%
2/27/2015,6.2696,6.2587,6.2698,6.2587,0.17%
3/2/2015,6.2725,6.2728,6.2742,6.2714,0.05%
3/3/2015,6.2744,6.275,6.2763,6.2727,0.03%
3/4/2015,6.2706,6.2715,6.2726,6.2695,-0.06%
3/5/2015,6.266,6.2715,6.2722,6.2649,-0.07%
3/6/2015,6.2625,6.264,6.2655,6.2617,-0.06%
3/9/2015,6.264,6.2645,6.2689,6.2628,0.02%
3/10/2015,6.262,6.2645,6.2651,6.26,-0.03%
3/11/2015,6.2623,6.262,6.2642,6.2601,0.00%
3/12/2015,6.2624,6.2628,6.2646,6.2602,0.00%
3/13/2015,6.2595,6.2587,6.2604,6.2563,-0.05%
3/16/2015,6.2625,6.259,6.263,6.259,0.05%
3/17/2015,6.2495,6.2595,6.26,6.248,-0.21%
3/18/2015,6.2294,6.246,6.2497,6.2277,-0.32%
3/19/2015,6.196,6.2288,6.2293,6.1859,-0.54%
3/20/2015,6.2052,6.1953,6.2233,6.1785,0.15%
3/23/2015,6.214,6.2047,6.2185,6.197,0.14%
3/24/2015,6.2051,6.2142,6.2147,6.1981,-0.14%
3/25/2015,6.2121,6.2059,6.217,6.2006,0.11%
3/26/2015,6.2108,6.2121,6.2165,6.2065,-0.02%
3/27/2015,6.215,6.2125,6.2186,6.2088,0.07%
3/30/2015,6.207,6.2125,6.215,6.2015,-0.13%
3/31/2015,6.1995,6.206,6.2065,6.1941,-0.12%
4/1/2015,6.1985,6.1995,6.2004,6.1923,-0.02%
4/2/2015,6.197,6.1965,6.1984,6.1925,-0.02%
4/3/2015,6.1935,6.193,6.1968,6.1881,-0.06%
4/6/2015,6.197,6.197,6.197,6.197,0.06%
4/7/2015,6.196,6.1905,6.1981,6.1879,-0.02%
4/8/2015,6.2025,6.197,6.2065,6.197,0.10%
4/9/2015,6.2055,6.2017,6.2062,6.2013,0.05%
4/10/2015,6.2085,6.208,6.2119,6.2057,0.05%
4/13/2015,6.2167,6.2078,6.218,6.2067,0.13%
4/14/2015,6.2115,6.214,6.2153,6.2098,-0.08%
4/15/2015,6.2052,6.2055,6.2115,6.2016,-0.10%
4/16/2015,6.1962,6.1937,6.2005,6.1918,-0.15%
4/17/2015,6.1978,6.189,6.198,6.1879,0.03%
4/20/2015,6.201,6.1975,6.2047,6.196,0.05%
4/21/2015,6.201,6.2015,6.2035,6.1983,0.00%
4/22/2015,6.194,6.2015,6.202,6.1933,-0.11%
4/23/2015,6.197,6.193,6.1995,6.193,0.05%
4/24/2015,6.1935,6.1935,6.1994,6.192,-0.06%
4/27/2015,6.219,6.1945,6.2208,6.194,0.41%
4/28/2015,6.204,6.2165,6.2192,6.2013,-0.24%
4/29/2015,6.1993,6.2046,6.2062,6.1975,-0.08%
4/30/2015,6.2028,6.1965,6.2069,6.1948,0.06%
5/1/2015,6.201,6.201,6.201,6.201,-0.03%
5/4/2015,6.209,6.206,6.2097,6.2049,0.13%
5/5/2015,6.2061,6.2095,6.21,6.2022,-0.05%
5/6/2015,6.2004,6.2046,6.205,6.195,-0.09%
5/7/2015,6.2066,6.1994,6.2073,6.198,0.10%
5/8/2015,6.2094,6.206,6.2107,6.206,0.05%
5/11/2015,6.2096,6.2091,6.211,6.2066,0.00%
5/12/2015,6.2089,6.209,6.2097,6.2068,-0.01%
5/13/2015,6.2046,6.2086,6.2089,6.2022,-0.07%
5/14/2015,6.2016,6.1995,6.2021,6.1983,-0.05%
5/15/2015,6.2061,6.2013,6.2076,6.2013,0.07%
5/18/2015,6.2043,6.202,6.2062,6.2019,-0.03%
5/19/2015,6.2066,6.204,6.207,6.2015,0.04%
5/20/2015,6.2037,6.2055,6.2061,6.201,-0.05%
5/21/2015,6.1968,6.202,6.2047,6.1949,-0.11%
5/22/2015,6.1974,6.1959,6.1995,6.1915,0.01%
5/25/2015,6.202,6.1972,6.2032,6.197,0.07%
5/26/2015,6.2039,6.2017,6.207,6.2016,0.03%
5/27/2015,6.2013,6.2035,6.2061,6.2001,-0.04%
5/28/2015,6.2012,6.2005,6.2033,6.1953,0.00%
5/29/2015,6.1983,6.2,6.2027,6.1955,-0.05%
6/1/2015,6.1995,6.1974,6.201,6.1932,0.02%
6/2/2015,6.1982,6.199,6.2004,6.1957,-0.02%
6/3/2015,6.1978,6.1931,6.1982,6.1926,-0.01%
6/4/2015,6.2011,6.1955,6.2038,6.1955,0.05%
6/5/2015,6.2034,6.2,6.21,6.2,0.04%
6/8/2015,6.2055,6.205,6.2081,6.2016,0.03%
6/9/2015,6.2057,6.2046,6.2071,6.2032,0.00%
6/10/2015,6.2058,6.204,6.207,6.2034,0.00%
6/11/2015,6.2066,6.2057,6.2078,6.2042,0.01%
6/12/2015,6.2083,6.2055,6.2084,6.2049,0.03%
6/15/2015,6.209,6.2069,6.2107,6.2068,0.01%
6/16/2015,6.2085,6.2076,6.2091,6.2062,-0.01%
6/17/2015,6.2096,6.2075,6.2104,6.2051,0.02%
6/18/2015,6.2078,6.2055,6.2097,6.2055,-0.03%
6/19/2015,6.2095,6.2066,6.2151,6.2055,0.03%
6/22/2015,6.2095,6.2095,6.2095,6.2095,0.00%
6/23/2015,6.2068,6.2075,6.2095,6.205,-0.04%
6/24/2015,6.2071,6.2065,6.21,6.2055,0.00%
6/25/2015,6.2094,6.207,6.2104,6.206,0.04%
6/26/2015,6.209,6.2084,6.2107,6.2066,-0.01%
6/29/2015,6.2088,6.2082,6.2115,6.2075,0.00%
6/30/2015,6.201,6.2065,6.2092,6.1998,-0.13%
7/1/2015,6.2015,6.2,6.2042,6.1993,0.01%
7/2/2015,6.2047,6.2019,6.2066,6.2014,0.05%
7/3/2015,6.2057,6.2035,6.2071,6.201,0.02%
7/6/2015,6.2092,6.204,6.2093,6.204,0.06%
7/7/2015,6.21,6.207,6.2101,6.207,0.01%
7/8/2015,6.2089,6.2093,6.2114,6.2073,-0.02%
7/9/2015,6.2088,6.209,6.21,6.2059,0.00%
7/10/2015,6.2092,6.2087,6.2095,6.2067,0.01%
7/13/2015,6.2084,6.2082,6.2093,6.2065,-0.01%
7/14/2015,6.2089,6.2074,6.209,6.2072,0.01%
7/15/2015,6.2092,6.2088,6.2102,6.2075,0.00%
7/16/2015,6.2095,6.2082,6.2096,6.2081,0.00%
7/17/2015,6.2095,6.2094,6.2106,6.2081,0.00%
7/20/2015,6.2097,6.2094,6.21,6.2081,0.00%
7/21/2015,6.2096,6.2091,6.2097,6.2083,0.00%
7/22/2015,6.2094,6.2091,6.2094,6.2074,0.00%
7/23/2015,6.2095,6.2091,6.2101,6.2082,0.00%
7/24/2015,6.2096,6.2094,6.2097,6.2082,0.00%
7/27/2015,6.2095,6.2095,6.2101,6.2075,0.00%
7/28/2015,6.2094,6.2095,6.2105,6.2082,0.00%
7/29/2015,6.209,6.2091,6.2096,6.2075,-0.01%
7/30/2015,6.2096,6.2091,6.2096,6.2084,0.01%
7/31/2015,6.2097,6.2091,6.2097,6.2085,0.00%
8/3/2015,6.2097,6.2094,6.2107,6.2085,0.00%
8/4/2015,6.2096,6.2096,6.2107,6.2081,0.00%
8/5/2015,6.2096,6.2097,6.2107,6.2083,0.00%
8/6/2015,6.2097,6.2091,6.2097,6.2075,0.00%
8/7/2015,6.2097,6.2094,6.2107,6.2085,0.00%
8/10/2015,6.2096,6.2096,6.2099,6.2084,0.00%
8/11/2015,6.3248,6.25,6.3312,6.25,1.86%
8/12/2015,6.387,6.4199,6.4511,6.3763,0.98%
8/13/2015,6.3989,6.386,6.4428,6.3825,0.19%
8/14/2015,6.3918,6.397,6.4024,6.389,-0.11%
8/17/2015,6.3947,6.3912,6.3966,6.39,0.05%
8/18/2015,6.3938,6.3935,6.416,6.385,-0.01%
8/19/2015,6.3958,6.3918,6.4002,6.3911,0.03%
8/20/2015,6.389,6.392,6.4012,6.382,-0.11%
8/21/2015,6.3888,6.386,6.3993,6.386,0.00%
8/24/2015,6.4044,6.3877,6.4059,6.386,0.24%
8/25/2015,6.4129,6.4044,6.4211,6.401,0.13%
8/26/2015,6.411,6.4115,6.426,6.4038,-0.03%
8/27/2015,6.4053,6.4095,6.4166,6.3999,-0.09%
8/28/2015,6.3885,6.4043,6.4063,6.3825,-0.26%
8/31/2015,6.3764,6.3888,6.3892,6.374,-0.19%
9/1/2015,6.3645,6.376,6.3775,6.362,-0.19%
9/2/2015,6.3559,6.3641,6.3668,6.354,-0.14%
9/3/2015,6.3559,6.3549,6.3559,6.3549,0.00%
9/4/2015,6.3559,6.3559,6.3559,6.3559,0.00%
9/7/2015,6.3659,6.3559,6.3704,6.3545,0.16%
9/8/2015,6.3672,6.3683,6.3702,6.36,0.02%
9/9/2015,6.3778,6.36,6.38,6.36,0.17%
9/10/2015,6.3772,6.3778,6.3858,6.368,-0.01%
9/11/2015,6.375,6.3644,6.3775,6.3616,-0.03%
9/14/2015,6.3679,6.373,6.376,6.3655,-0.11%
9/15/2015,6.37,6.365,6.3722,6.3609,0.03%
9/16/2015,6.3709,6.369,6.3745,6.3677,0.01%
9/17/2015,6.366,6.3706,6.3721,6.363,-0.08%
9/18/2015,6.3643,6.365,6.3665,6.358,-0.03%
9/21/2015,6.3691,6.364,6.3708,6.3623,0.08%
9/22/2015,6.376,6.369,6.377,6.368,0.11%
9/23/2015,6.3837,6.3755,6.3843,6.375,0.12%
9/24/2015,6.3833,6.3798,6.3845,6.375,-0.01%
9/25/2015,6.3741,6.3823,6.3826,6.3715,-0.14%
9/28/2015,6.3688,6.3725,6.3727,6.365,-0.08%
9/29/2015,6.3636,6.3687,6.3702,6.36,-0.08%
9/30/2015,6.3571,6.3636,6.3651,6.3495,-0.10%
10/1/2015,6.356,6.3559,6.356,6.3559,-0.02%
10/2/2015,6.3561,6.3561,6.3561,6.3561,0.00%
10/5/2015,6.3561,6.3561,6.3561,6.3561,0.00%
10/6/2015,6.3561,6.3561,6.3561,6.3561,0.00%
10/7/2015,6.3561,6.3561,6.3561,6.3561,0.00%
10/8/2015,6.3534,6.3555,6.356,6.347,-0.04%
10/9/2015,6.3453,6.3529,6.3532,6.3429,-0.13%
10/12/2015,6.323,6.335,6.3376,6.3175,-0.35%
10/13/2015,6.3423,6.321,6.3423,6.321,0.31%
10/14/2015,6.3477,6.342,6.3497,6.341,0.09%
10/15/2015,6.3462,6.348,6.3484,6.3396,-0.02%
10/16/2015,6.3525,6.3457,6.3593,6.3455,0.10%
10/19/2015,6.3601,6.355,6.3665,6.354,0.12%
10/20/2015,6.3484,6.36,6.3688,6.3423,-0.18%
10/21/2015,6.3493,6.3435,6.3503,6.3401,0.01%
10/22/2015,6.358,6.3453,6.358,6.345,0.14%
10/23/2015,6.3491,6.3577,6.3613,6.3474,-0.14%
10/26/2015,6.3532,6.349,6.3593,6.3473,0.06%
10/27/2015,6.3532,6.3491,6.3549,6.345,0.00%
10/28/2015,6.3593,6.353,6.36,6.3527,0.10%
10/29/2015,6.3567,6.3588,6.3616,6.3513,-0.04%
10/30/2015,6.3181,6.3421,6.3496,6.3157,-0.61%
11/2/2015,6.3373,6.3187,6.346,6.3171,0.30%
11/3/2015,6.3361,6.3336,6.3418,6.332,-0.02%
11/4/2015,6.3359,6.3348,6.3415,6.331,0.00%
11/5/2015,6.3461,6.338,6.3467,6.335,0.16%
11/6/2015,6.353,6.3485,6.3548,6.3437,0.11%
11/9/2015,6.3621,6.3636,6.3674,6.3569,0.14%
11/10/2015,6.3618,6.3619,6.3645,6.353,0.00%
11/11/2015,6.3674,6.3608,6.3674,6.3561,0.09%
11/12/2015,6.3693,6.3687,6.3694,6.3637,0.03%
11/13/2015,6.3738,6.3687,6.3754,6.3682,0.07%
11/16/2015,6.3712,6.3759,6.3803,6.3602,-0.04%
11/17/2015,6.3786,6.3687,6.3798,6.367,0.12%
11/18/2015,6.3849,6.3788,6.3866,6.3776,0.10%
11/19/2015,6.383,6.3845,6.385,6.373,-0.03%
11/20/2015,6.385,6.3812,6.3869,6.3771,0.03%
11/23/2015,6.3892,6.384,6.3909,6.384,0.07%
11/24/2015,6.3898,6.3863,6.391,6.3853,0.01%
11/25/2015,6.3892,6.3877,6.3909,6.385,-0.01%
11/26/2015,6.3895,6.388,6.3898,6.3871,0.00%
11/27/2015,6.3949,6.3913,6.3966,6.3901,0.08%
11/30/2015,6.3982,6.396,6.3983,6.3903,0.05%
12/1/2015,6.3987,6.3964,6.399,6.3962,0.01%
12/2/2015,6.3987,6.396,6.3989,6.3955,0.00%
12/3/2015,6.3975,6.3988,6.3999,6.3945,-0.02%
12/4/2015,6.401,6.389,6.4041,6.3889,0.05%
12/7/2015,6.4082,6.3994,6.4086,6.3994,0.11%
12/8/2015,6.4172,6.41,6.4193,6.41,0.14%
12/9/2015,6.428,6.4186,6.4289,6.4174,0.17%
12/10/2015,6.4378,6.4276,6.4415,6.4275,0.15%
12/11/2015,6.4553,6.4382,6.4573,6.4382,0.27%
12/14/2015,6.4589,6.4632,6.4652,6.4546,0.06%
12/15/2015,6.461,6.4597,6.4702,6.4551,0.03%
12/16/2015,6.4733,6.4607,6.4733,6.4578,0.19%
12/17/2015,6.4837,6.4722,6.4851,6.4722,0.16%
12/18/2015,6.4815,6.4805,6.4849,6.4763,-0.03%
12/21/2015,6.4808,6.4793,6.4825,6.4769,-0.01%
12/22/2015,6.4788,6.4789,6.4799,6.4751,-0.03%
12/23/2015,6.4778,6.4763,6.4795,6.4741,-0.02%
12/24/2015,6.4773,6.4767,6.4801,6.4745,-0.01%
12/25/2015,6.4764,6.473,6.4778,6.4677,-0.01%
12/28/2015,6.4886,6.4747,6.489,6.4746,0.19%
12/29/2015,6.4848,6.4851,6.4883,6.4828,-0.06%
12/30/2015,6.4912,6.4849,6.4924,6.4849,0.10%
12/31/2015,6.4936,6.4902,6.495,6.4882,0.04%
1/1/2016,6.4937,6.4937,6.4937,6.4937,0.00%
1/4/2016,6.5354,6.5069,6.5366,6.5069,0.64%
1/5/2016,6.5148,6.52,6.5247,6.5133,-0.32%
1/6/2016,6.5567,6.5258,6.5614,6.5258,0.64%
1/7/2016,6.5929,6.582,6.5948,6.5793,0.55%
1/8/2016,6.5964,6.5654,6.5967,6.564,0.05%
1/11/2016,6.5695,6.5932,6.5952,6.5675,-0.41%
1/12/2016,6.5725,6.5657,6.5805,6.5657,0.05%
1/13/2016,6.5754,6.569,6.5806,6.569,0.04%
1/14/2016,6.5902,6.5765,6.5921,6.5765,0.23%
1/15/2016,6.5849,6.5848,6.5884,6.5825,-0.08%
1/18/2016,6.5789,6.584,6.5841,6.5753,-0.09%
1/19/2016,6.5785,6.575,6.5796,6.575,-0.01%
1/20/2016,6.5784,6.5766,6.5803,6.5766,0.00%
1/21/2016,6.58,6.5781,6.5805,6.575,0.02%
1/22/2016,6.579,6.5781,6.58,6.577,-0.02%
1/25/2016,6.5793,6.578,6.58,6.5771,0.00%
1/26/2016,6.5825,6.5783,6.5851,6.5776,0.05%
1/27/2016,6.5778,6.5799,6.5818,6.575,-0.07%
1/28/2016,6.5751,6.577,6.5789,6.5728,-0.04%
1/29/2016,6.5761,6.5736,6.5796,6.5723,0.02%
2/1/2016,6.5784,6.5738,6.5819,6.5738,0.03%
2/2/2016,6.5797,6.578,6.58,6.577,0.02%
2/3/2016,6.577,6.5788,6.5805,6.5747,-0.04%
2/4/2016,6.5648,6.5755,6.5791,6.5633,-0.19%
2/5/2016,6.5739,6.5655,6.5754,6.565,0.14%
2/8/2016,6.5739,6.5739,6.5739,6.5739,0.00%
2/9/2016,6.5739,6.5739,6.5739,6.5739,0.00%
2/10/2016,6.5739,6.5739,6.5739,6.5739,0.00%
2/11/2016,6.5739,6.5739,6.5739,6.5739,0.00%
2/12/2016,6.5739,6.5739,6.5739,6.5739,0.00%
2/15/2016,6.4962,6.5285,6.5309,6.487,-1.18%
2/16/2016,6.5169,6.4996,6.5193,6.4991,0.32%
2/17/2016,6.5282,6.5245,6.5293,6.5217,0.17%
2/18/2016,6.5187,6.5217,6.5241,6.5136,-0.15%
2/19/2016,6.5224,6.518,6.5237,6.515,0.06%
2/22/2016,6.5218,6.5165,6.5238,6.5157,-0.01%
2/23/2016,6.5271,6.528,6.5299,6.5245,0.08%
2/24/2016,6.5317,6.5295,6.5397,6.5284,0.07%
2/25/2016,6.5335,6.5321,6.5355,6.5295,0.03%
2/26/2016,6.5404,6.5284,6.5414,6.5284,0.11%
2/29/2016,6.554,6.5462,6.555,6.5452,0.21%
3/1/2016,6.5521,6.5438,6.5542,6.5389,-0.03%
3/2/2016,6.551,6.552,6.5544,6.5486,-0.02%
3/3/2016,6.5315,6.5499,6.5502,6.5312,-0.30%
3/4/2016,6.508,6.5285,6.5324,6.5035,-0.36%
3/7/2016,6.5168,6.5066,6.5203,6.504,0.14%
